Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.905193796296138316e+03,3.607624050105233238e+00
9.905193817625817246e+03,3.607624050105233238e+00
9.905193838955496176e+03,3.607624050105233238e+00
9.905193860285176925e+03,3.607624050105233238e+00
9.905193881614855854e+03,3.607624050105233238e+00
9.905193902944534784e+03,3.607624050105233238e+00
9.905193924274213714e+03,3.607624050105233238e+00
9.905193945603892644e+03,3.607624050105233238e+00
9.905193966933571573e+03,3.607624050105233238e+00
9.905193988263252322e+03,3.607624050105233238e+00
9.905194009592931252e+03,3.607624050105233238e+00
9.905194030922610182e+03,3.607624050105233238e+00
9.905194052252289111e+03,3.607624050105233238e+00
9.905194073581968041e+03,3.607624050105233238e+00
9.905194094911648790e+03,3.607624050105233238e+00
9.905194116241327720e+03,3.607624050105233238e+00
9.905194137571006650e+03,3.607624050105233238e+00
9.905194158900685579e+03,3.607624050105233238e+00
9.905194180230364509e+03,3.607624050105233238e+00
9.905194201560043439e+03,3.607624050105233238e+00
9.905194222889724188e+03,3.607624050105233238e+00
9.905194244219403117e+03,3.607624050105233238e+00
9.905194265549082047e+03,3.607624050105233238e+00
9.905194286878760977e+03,3.607624050105233238e+00
9.905194308208439907e+03,3.607624050105233238e+00
9.905194329538120655e+03,3.607624050105233238e+00
9.905194350867799585e+03,3.607624050105233238e+00
9.905194372197478515e+03,3.607624050105233238e+00
9.905194393527157445e+03,3.607624050105233238e+00
9.905194414856836374e+03,3.607624050105233238e+00
9.905194436186517123e+03,3.607624050105233238e+00
9.905194457516196053e+03,3.607624050105233238e+00
9.905194478845874983e+03,3.607624050105233238e+00
9.905194500175553912e+03,3.607624050105233238e+00
9.905194521505232842e+03,3.607624050105233238e+00
9.905194542834911772e+03,3.607624050105233238e+00
9.905194564164592521e+03,3.607624050105233238e+00
9.905194585494271450e+03,3.607624050105233238e+00
9.905194606823950380e+03,3.607624050105233238e+00
9.905194628153629310e+03,3.607624050105233238e+00
9.905194649483308240e+03,3.607624050105233238e+00
9.905194670812988988e+03,3.607624050105233238e+00
9.905194692142667918e+03,3.607624050105233238e+00
9.905194713472346848e+03,3.607624050105233238e+00
9.905194734802025778e+03,3.607624050105233238e+00
9.905194756131704708e+03,3.607624050105233238e+00
9.905194777461383637e+03,3.607624050105233238e+00
9.905194798791064386e+03,3.607624050105233238e+00
9.905194820120743316e+03,3.607624050105233238e+00
9.905194841450422246e+03,3.607624050105233238e+00
9.905194862780101175e+03,3.607624050105233238e+00
9.905194884109780105e+03,3.607624050105233238e+00
9.905194905439460854e+03,3.607624050105233238e+00
9.905194926769139784e+03,3.607624050105233238e+00
9.905194948098818713e+03,3.607624050105233238e+00
9.905194969428497643e+03,3.607624050105233238e+00
9.905194990758176573e+03,3.607624050105233238e+00
9.905195012087855503e+03,3.607624050105233238e+00
9.905195033417536251e+03,3.607624050105233238e+00
9.905195054747215181e+03,3.607624050105233238e+00
9.905195076076894111e+03,3.607624050105233238e+00
9.905195097406573041e+03,3.607624050105233238e+00
9.905195118736251970e+03,3.607624050105233238e+00
9.905195140065932719e+03,3.607624050105233238e+00
9.905195161395611649e+03,3.607624050105233238e+00
9.905195182725290579e+03,3.607624050105233238e+00
9.905195204054969508e+03,3.607624050105233238e+00
9.905195225384648438e+03,3.607624050105233238e+00
9.905195246714329187e+03,3.607624050105233238e+00
9.905195268044008117e+03,3.607624050105233238e+00
9.905195289373687046e+03,3.607624050105233238e+00
9.905195310703365976e+03,3.607624050105233238e+00
9.905195332033044906e+03,3.607624050105233238e+00
9.905195353362723836e+03,3.607624050105233238e+00
9.905195374692404584e+03,3.607624050105233238e+00
9.905195396022083514e+03,3.607624050105233238e+00
9.905195417351762444e+03,3.607624050105233238e+00
9.905195438681441374e+03,3.607624050105233238e+00
9.905195460011120304e+03,3.607624050105233238e+00
9.905195481340801052e+03,3.607624050105233238e+00
9.905195502670479982e+03,3.607624050105233238e+00
9.905195524000158912e+03,3.607624050105233238e+00
9.905195545329837842e+03,3.607624050105233238e+00
9.905195566659516771e+03,3.607624050105233238e+00
9.905195587989195701e+03,3.607624050105233238e+00
9.905195609318876450e+03,3.607624050105233238e+00
9.905195630648555380e+03,3.607624050105233238e+00
9.905195651978234309e+03,3.607624050105233238e+00
9.905195673307913239e+03,3.607624050105233238e+00
9.905195694637592169e+03,3.607624050105233238e+00
9.905195715967272918e+03,3.607624050105233238e+00
9.905195737296951847e+03,3.607624050105233238e+00
9.905195758626630777e+03,3.607624050105233238e+00
9.905195779956309707e+03,3.607624050105233238e+00
